Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
"Tô rất bự, gồm 2 miếng chả cá chiên, 1 miếng mực, 1 con tôm, 1 miếng thịt quay da còn dòn tan khá bự, 1 lát cá trầu và cuối cùng mình thấy khá lạ là 1 trái ớt có chả chiên bên trong. Ăn 1 tô ở đây chắc sẽ không thể ăn thêm được thứ gì nữa đâu. Nước chấm kèm dạng như nước me thì phải, chua chua, ngọt ngọt, sệt sệt khá hấp dẫn và lạ miệng. Nước dùng đậm đà và hơi ngọt ( mình hảo ngọt nên thấy bình thường ). Chả chiên ở quán không dòn do phần thấm nước dùng, phần để lâu nên vậy. Mình thích nhất heo quay của quán, da dòn, đỏ thẫm, phần thịt trắng có đường viền mỡ ít nên ăn ít ngán. Miếng thịt được cắt bự nhìn rất đã mắt.",0,0,0,0,0,1,1,0,0,0,0,0
"Tớ thề là bún bò Huế ở đây ngon ko thể chịu nổi ý. Bát bún đầy đặn có đủ thịt bò, móng giò, mọc, giò tai, tiết luộc mà có 30k. Vị ngon ngọt xương chứ k phải ngọt lợ như mấy hàng bún khác. Lúc ngồi ăn để ý thấy mấy anh nv đang ngồi xay thịt làm mọc = máy xay thịt điện nhỏ nhỏ giống gia đình  mình dùng ý 😂😂😂 Nói chung ngon lắm ạ ^^ Chị chủ còn hiền hiền nữa. Các bạn Long Biên nên thử 1 lần nhé :)",0,0,0,0,1,1,1,0,1,0,0,1
"Tọa lạc trong con đường ""ẩm thực Phan Rang"" trên đường Hoàng Sa (đoạn hướng từ Q. Tân Bình về Q. 3), Hiền II vẫn có một sức hút nhất định đối với thực khách yêu thích món bánh nướng.",0,0,0,0,0,1,0,1,1,0,0,0
"Toàn bộ những món có trong thực đơn của quán, mỗi tô cháo 1 vị ngon khác nhau nên mn có nhiều sự lựa chọn cho bản thân. Quán ngồi thoáng mát, cũng nhiều bàn mà cũng dễ tìm nữa tại ngay ngoài mặt tiền kế bên MIB :3 nhân viên làm nhanh, chủ quán trẻ vui tính thoải mái, bếp có thể làm theo sở thích mỗi khách hàng. Giá trung bình 150k cho 2 người nhé",1,0,0,0,0,1,1,1,0,0,3,1
"Toàn các món đơn giản nhưng mà rất là thiết thực. Mình thích uống nhứt ở đây là Soda Ý đó. Trà vải cũng okay. Các loại trà trái cây chỗ này mình thấy uống được hơn, do 1 ly 20k nhưng có đủ topping vải, trái cây nữa :3 Thấy nhiều và rẻ nè.",0,1,1,1,0,0,0,0,0,0,0,0
Tối 2 mẹ con mình đi ăn vì phố nhiều quán quá nên tấp vào ăn thử :))) mình đó giờ chưa biết sủi cảo là gì 😝 lúc gọi xong đợi đồ ăn ra cũng hơi lâu một tẹo 😣 lúc ra rồi nhìn hấp dẫn lắm kìa ❤️❤️ sủi cảo ngon nhắmmmm có con tôm ở trong :))) bạn cũng có thể kêu 1 tô sủi cảo không ăn cũng đc á 😘 bạn đi xe tới sẽ có người nhiệt tình dắt xe ra vào cho bạn luôn nhe 😎😎,0,0,0,0,0,1,1,0,0,0,0,1
"Tới đây đừng quên làm mấy cây mề nha :((( Ngon lắm lun do >""< Chấm cái nước sốt chim cút nữa bá cháy lun ba má ơi 😬😬😬😬 1 mình tui chơi 4 cái mới đủ, ai ăn thì tự gọi =)))) Dĩ nhiên đừng quên làm vài em cút và 1 dĩa xoài ngâm kich thích vô cùng nhoa 😘😘😘",0,0,0,0,0,1,0,0,0,0,0,0
"Tới đây là phải gọi món vịt nấu chao nha, ngon lắm.Bữa nay mình vẫn gọi món ruột, xong gọi thêm 1 dĩa dồi trường hấp gừng thử xem sao. Do chỉ hấp gừng, nên mùi vị khá rõ, ăn có vị béo và bùi. Dồi làm sạch, ăn rất yên tâm.Quán giá ok, bình dân, 2 người tầm 200k. Mấy món này phải đi đông vì nhiều lắm.",0,0,0,0,0,1,1,0,0,0,1,0
"Tới đây thì chỉ nên ăn cơm sườn thoai, sườn có 3 loại là sườn cốt lết, sườn non và sườn nướng muối ớt, loại nào cũng ngon, thịt thăn tươi, ko bị dai, ăn là bik thịt non àh, miếng thịt được cắt sẵn, nhưng thịt nhiều hơn cơm, lần nào ăn cũng kiu cơm thêm hết áh, đi chung dụ dỗ mỗi đứa 1 món mà bất thành vì đứa nào cũng ghiền sườn nên thành ra gọi toàn sườn :v",0,0,0,0,0,1,1,0,0,0,0,0
"Tối đi chơi về đói quá thế là được chị gái chỉ cho hàng bún ngan này. Quán bán đến tận đêm cơ, gần 10h đêm ra vẫn thấy khách đến nườm nượp.Bún sợi to, mềm nhưng không bị nát. Nước dùng trong ngọt, chua thanh. Cho thêm tý mắm thần thánh vào siêu ngon luôn. Măng tươi giòn rụm, tiết ăn xốp xốp. Thịt ngan mềm ngọt, chắc thịt và không bị hôi.Ở đây còn bán cả miến ngan và ngan chặt nữa nhé. Thỉnh thoảng ra ngồi lai dai đĩa ngan chặt cũng ổn. Vị trí hơi khó tìm nhưng đi một lần rồi thì sẽ biết đường. Giá cả quá ổn, 25k/bát to ú ụ ăn no căng.Đây sẽ là quán ăn đêm ruột của mình.",0,0,0,0,1,1,1,3,1,0,0,0
"Tối làm 1 tô thế này đảm bảo ngủ ngon nha bà con.Ở đây có cái mực tro bao dai, ăn nhai mỏi miệng luôn. Thích nhất là ăn da heo, cá viên. Sủi cảo ngon, bên trong con tôm ta chà bá. Nước dùng rất ok, có thêm cải xanh nữa, mình hay xin thêm.2 người no nê hết 100k nhé.@Tuấn Trịnh",0,0,0,0,0,1,1,0,0,0,3,0
"Tối nay 7:00 giờ, dù có đang phủ phê hay mưa gió ủ ê cũng phải cùng ""Gấu"" đến tầng thượng Otoké Chicken, thưởng thức âm nhạc & ""get chill"" thật cool ngầu bên dàn siêu mẫu ""Đùi gà phủ sốt"", bia craft ""mời gọi"" & các món ăn kèm ""quyến rũ"".",1,0,1,0,0,1,0,0,0,0,0,0
"Tối qua đói bụng về đi ngnag Nguyễn Kiệm thấy quán bánh canh ghẹ khá là đông, vì đi làm về mệt nên quyết định mua về nhà ăn cho sướng. Lúc về đổ ra tô mới thấy khá nhiều. Mình mua là ghẹ lớn, con ghẹ to hơn nửa tô lun. Theo mình thì nước lèo ở đây ngon hơn bên bánh canh ghẹ cầu Bông nhưng không bằng Muối Ớt Xanh, bên này khá đậm đà không như bên cầu Bông ăn thấy nước lạc èo. Ghẹ tươi và chắc, thịt ngọt ăn ngon, có gạch béo béo nữa. Nói chung là khá chất lượng so với giá",0,0,0,0,1,1,1,0,0,0,0,0
Tới quán lúc tầm chiều vừa bước vào là nghe mùi đồ ăn thơm phức rồi :3 mình gọi cơm xèo gà sốt tiêu ăn rất ngon một phần coi vậy chứ ăn ná thở luôn đó :)) bạn mình gọi miến xào hải sản ăn cũng khá ổn. Lúc mới bưng ra trên chảo nóng có tiếng xèo xèo nghe đã tai lắm :)) chỗ này nêm nếm vừa miệng phần ăn lại nhiều nên chắc mình sẽ còn ghé lại đây lần nữa hehe <#3,0,0,0,0,0,1,1,0,1,0,0,0
tối sài gòn mát dịu... làm một ly sữa chua nếp cẩm thỳ thật là tuyệt.. hạt nếp nhà e vừa được gửi từ hà nội vào vừa thơm lại vừa dẻo mà ko bị nát khi ăn vào có cái gì đó là lạ mà ko tả đc nói tóm lại là tuyệt lắm lắm luôn á.. bạn có bị kích thích ko hãy đến ngay bếp bắc 46 nam kì khởi nghĩa-quận 1 nhé!... nếu bạn muốn mua nhiều thỳ liên hệ ngay vào số 0937728354 nhé.. chưa ăn nhớ thử đy.. ko khéo bị ghiền giống mình đấy.. :),0,0,0,0,0,1,1,3,1,0,0,0
Tokbokki Gà Mật ong phủ Phô mai Được nêm nếm Tha Vị từ Miếng gà và được Chiên giòn Rụm nhưng vẫn thấm đều gia vị đậm đà Của mật Ong Tokbokki được xào nấu  Cùng Sốt Tương của Hàn Khi được kết hợp lại sẽ được 1 hương Vị đặc biệt và đậm đà ko thể nào chế được :) Được Phủ 1 lớp phô mai chảy nên Vị béo sẽ được Tăng thêm hương vị Giá : 52.000/1 phần Cn 1 : 528 Nguyễn trãi p8q5 Cn 2 : 290 Phan xích long p2 quận Phú nhuận Hotline : 0908014528 -0901836290 #quananmaika,0,0,0,0,3,1,1,3,0,0,0,0
"tokpokki dẻo dẻo dai dai, phô mái béo thơm ,... ta nói nó ngon .... giao hàng nhanh chóng đúng giờ yêu cầu, nhân viên thân thiện",0,0,0,0,0,1,0,0,0,0,0,1
Tôm giòn tươi,0,0,0,0,0,1,0,0,0,0,0,0
"Tôm nướng than hồng. Tôm tươi nên chắc thịt, ăn kèm muối ớt xanh, ngoài ra quán còn có nhiều món xiên nướng cho tín đồ món nướng. Bạn có thể thử thưởng thức món trứng non tốp mỡ của quán, đây là quán đầu tiên bán món trứng non cháy tốp mỡ đình đám sau đó nhan nhãn xuất hiện nhiều quán cũng bán món này nhưng khẩu vị khác. Trứng non ở đây là trứng nóng không phải hàng đông lạnh ăn vào có vị bùi và thơm của trứng. Giá cả phải chăng và sạch sẽ.",1,0,0,0,0,1,1,0,0,0,1,0
"Tôm tươi, giò luộc vừa tới nên còn độ giòn ngon, có điều hơi ít cua. Phục vụ nhanh, tính tiền lẹ 😋",0,0,0,0,0,1,3,0,0,0,0,1
"Tôm và Cua trong tô rất nhiều. Ai ko thích ăn cay nhớ dặn đừng bỏ tiêu  ko hiểu sao mình ghét cái vị cay của tiêu ghê, cay của ớt thì okie.",0,0,0,0,0,0,1,0,0,0,0,0
"Topping màu sắc ghê luôn đó. Lâu rồi không ghé Orisoy ăn, mình cũng hơi bất ngờ khi biết Orisoy bán hội chợ nữa đó :#3",0,0,0,0,0,0,1,0,1,0,0,0
"Trà sữa ở đây có món thạch bi nhìn lạ lạ, bên trong là phô mai tươi nên rất ngon, mình bị mê cái thạch này á. Trà sữa béo, ngọt, 1 ly khá nhiều nên uống hết là no nha.",0,0,1,1,0,0,0,0,0,0,0,0
"Trái cây to vừa ngon rẻ bổ nữa =))) ăn vô mát mát , nhiều ngọt chua vị của trái cây hoà quyện vào nhau ✌️ ăn 1 tô là hết ăn nổi cái gì luôn :)) vì quá no và to",0,0,0,0,1,1,1,0,0,0,0,0
"trái cây tươi, nhiều loại, mít xoài thơm dâu thanh long, .. đều có đủ cả, yogurt được cắt miếng vừa ăn, ở đây yogurt là loại  được đông đặc chứ ko phải loại lỏng, nhờ zị khi ăn hk bị chèm nhẹp :3 Quán lể đường chiều tối rất đông luôn, chỗ này còn có ship tận nơi nữa áh",0,0,0,0,0,1,1,0,1,0,0,1
"Trải nghiệm thức ăn được nướng bằng đá muối, nướng xong đồ ăn rất mặn nên phải ăn kèm bún và bánh tráng với 3 loại nước sốt chua , set mình ăn giá là 293k thì phải :(",0,0,0,0,3,0,1,0,0,0,0,0
"Trái to bự, ăn chua chua ngọt ngọt ngon cực kì. Đang có chương trình khuyến mãi 140k tới 400gr#lozi #sayrimngaoduong",0,0,0,0,1,1,1,0,0,0,0,0
Trân châu dừa ngon lắm :x :x 10k cơ mà lần nào cũng xử lý 2 cốc lận ;)),0,0,0,0,3,1,0,0,0,0,0,0
"Tranh thủ mấy em dê chính rồi là dạt sang 1 bên cho mấy em tôm lên liền. Mình thấy tôm ướp vừa rồi nên cũng không cần nước chấm, còn ai muốn chấm thì có thể chấm muối ớt xanh nha.",0,0,0,0,0,1,0,0,0,0,0,0
trên cả tuyệt vời !! công thức đơn giản !! bản thân rất là kén ăn đồ ngoài đường vì chất lượng ko đảm bảo nên rảnh thèm món j là sẽ làm cho bằng được !!! có time sẽ up lên cho mọi người xem !!,0,0,0,0,0,1,0,0,0,0,0,0
"Trên cả tuyệt vời . Bn nào muốn ăn mì , hủ tiếu mì  đúng hương vị của người hoa thì fải thử ở đây . Đáng $ lắm nha . 2 người khoảng 100k . Nếu ăn mì vịt tiềm thì mắc hơn vì tới 1góc 4 vịt lận nha .",0,0,0,0,1,1,0,0,1,0,0,0
"Trên con phố Thuỵ Khuê nhiều hàng ăn vặt thì để tìm một quán phở ngon không phải dễ. Là con nghiện phở như mình thì càng khó tại kén lắm 😶 cơ mà lần đầu tiên tạt vào đây ăn, thấy ấn tượng dã man: bánh phở to giống phở Cồ đầu phố, nước dùng vừa vặn không bị ngọt quá, thịt nhiều, đậm mùi vị thịt ""thật"", quẩy mềm giòn chấm cùng nước dùng ngon toẹt 😂 một bát đầy ú ụ ăn mãi mới hết ㅠㅠ so với giá 30k ở trên phố như này thì cũng đáng suy ngẫm lắm chứ nhỉ 👍🏻👍🏻",0,0,0,0,1,1,1,1,0,0,0,0
"Trên hình là 2 món đó thôi chứ thật ra mình còn kêu Cơm chiên cá mặn (ngon), Mì ý (có pate nên mình k thích lắm), và vài món nướng.Điểm mạnh là quán đẹp, đồ nướng cực ngon ( y như King hay Seoul hay Gogi), mát mẻ, tương đối rộngCòn nếu bạn đi buổi trưa thì chỉ có 1 2nv phục vụ, khá chậm nhưng buổi tối thì ok. Một vài món như mì ý và cơm chiên dương châu theo mình là k ngon lắm.Ở dưới là giá 4 người lớn ăn no + nước nha.",1,0,0,0,0,1,0,0,0,0,3,3
"Trời cứ mưa thế này cho mình ngồi ngâm cả ngày ăn lẩu cháo cũng được :"">",0,0,0,0,0,1,0,0,0,0,0,0
Trời mưa ăn là tuyệt cú mèo nhé,0,0,0,0,0,1,0,0,0,0,0,0
"Trời mưa dầm, không khí lành lạnh, đi làm giờ mới về, đói, tự thưởng 1 tô Bánh Canh Bạch Tuộc nóng hổi, hương thơm ngào ngạt, thêm tí ớt để có chút cay, chấm bạch tuộc với 1 tí muối ớt xanh chua chua, cay cay... Ta nói...rớt nước miếng... Cuộc đời có bao lâu, tận hưởng 1 chút trong ngày mưa gió thế này thì đã sao 😆😆",0,0,0,0,0,1,1,0,0,0,0,0
"Trời mưa lành lạnh ăn tô Bún Quậy ngon tê cả lưỡi, ấm cả người, ai bị cảm thì ăn Bún Quậy là giải cảm luôn nhé. Bún nhà làm, nhân là chả tôm và chả cá nhà tự quết luôn nhe, ăn dai dai đã đã!Nước dùng là nước luộc bún nên ko béo, ko dầu mỡ, ngọt thanh, cay cay thơm nồng của hạt tiêu chín và hành tươi xắc nhuyễn. Duyệt ( bún này ăn kèm nước chấm pha từ muối ớt cay trộn với vị tắc tươi chua chua ngon đặc biệt nhé )",0,0,0,0,0,1,1,0,1,0,0,0
"Trời mưa nhưng khách vẫn yêu thương và ủng hộ quán. Cảm ơn quý khách đã ủng hộ. Khách gọi giao hàng mà dễ thương cực kì. Bảo mình chị cứ làm từ từ rồi giao cho em cũng được, không phải vội đâu ạ.",0,0,0,0,0,0,0,0,1,0,0,0
Trời mùa thu mà k thưởng thưcs món này quả là có lỗi.. Vì k đắt = bún đầy đủ ở Hoè Nhai nên ăn cũng k đã bằng nhưng 2 bát đầy đủ + trà đá + 1 bát quẩy to đùng có mỗi 78k là quá ổn r. :#3,0,0,0,0,0,1,0,0,0,0,1,0
"Trời nóng chỉ cần 1 hộp cao quy linh  giải nhiệt, thanh lọc , tốt cho da. Cao có vị đắng nhẹ, dai dai aqn kèm với sữa và mật ong rất dễ ăn và ngon miệng. Giá 45k/hộp kèm sữa và mật ong",0,0,1,0,0,0,3,0,0,0,0,0
"Trời ơi cả một bầu trời món khoái khẩu nào là hotdog, rồi xiên que, ăn thế này hỏi sao hăm mặp nà :#3",0,0,0,0,0,1,1,0,0,0,0,0
"Trời quơi! Cắn 1 phát là kem ngập ngụa trào ra, béo j đâu mà béo. Từ miếng đầu tiên là đã cảm nhận ngay vị ngon rồi ak 😊😁 ăn liền ko dừng tay..... ở đây công nhận món nào cũng ngon & siêu nhju sữa nên béo ghja😋😍   Mà tớ lại bị nghiện đồ béo nữa chớ 😢",0,0,0,0,0,1,1,0,0,0,0,0
"Trời Sài Gòn đang lạnh, đi ăn bò bít tết ngyhi ngút khói khá thích. #oursaigon #lozisaigon😬😬😬😬",0,0,0,0,0,1,0,0,0,0,0,0
"trộn tái, ăn kèm với bánh tráng và chén nước chấm thơm ngon. Cá trích béo béo, ăn cực ngon. :D",0,0,0,0,0,1,0,0,0,0,0,0
"Trong 1 lần du lịch Sài Gòn mình đã đc bạn dẫn đi ăn Bít tết ở quán Hai con bò. Nghe bạn mình giới thiệu thì quán này khá nổi tiếng, nắm ngay Q1. Quán rộng rãi thoáng mát, nhân viên thân thiện, nhiệt tình.Mình gọi suất vừa vậy mà ăn no căng 😂 đúng hơn là cố pải ăn cho hết ấy.Thịt có thể ord tái, tái vừa, hoặc chín. Mình ord tái vừa thịt mềm, ngọt vị thịt. Chảo nóng vừa ăn vừa thổi. Vừa chất lượng lại vừa no.",1,0,0,0,0,1,1,1,1,0,0,1
"Trong hình là ba rọi nướng - sụn gà - ếch chiên bơ - vú heo nướng chao . Đồ ăn nêm hơi mặn mà , ếch chiên bơ ăn ngon và thơm lắm . Giá cả cũng khá bình dân mình kêu hết 4 món hết thảy 210 tính cả tiền đồ uống và khăn lạnh",0,0,0,0,0,1,0,0,0,0,1,0
"Trong menu la đặc biệt vì có tổng hợp : tôm+sườn+gà ta+chả cua+chả tôm, .. trong cùng 1 tô, còn  tô mỗi loại chỉ 30k. Thích nhất là hũ tương ớt miền Trung , hơn nữa là  rau tươi được chứng nhận ăn thấy khác liền.",0,0,0,0,3,1,1,0,0,0,0,0
Trong này thích nhất món giò tai. Ăn sực sực ngon vcl. Mấy món chả khac cũng khá là oke đoá nhen,0,0,0,0,0,1,0,0,0,0,0,0
Trông ngon đấy,0,0,0,0,0,0,1,0,0,0,0,0
"Trông thế mà ở dưới có cả cua, tôm, giò mà giá có 25k. Bán đến 14h. Có ship",0,0,0,0,1,0,1,0,0,0,0,1
"Trông thì ít cơ mà ăn hết thì no không thở nổi luôn 😂😂😂 Lần đầu tiên ăn bánh hỏi, cũng ko biết vì sao có cái tên bánh kì cục như vầy, nhưng mà ăn ngon lắm, bánh mềm, gần gần giống với bánh cuốn nhưng không ướt, thịt nướng và nem nướng ở đây cũng khá ok. Không gian thoáng, mát mẻ, nói chung không tồi 👍🏻👍🏻👍🏻 Cơ mà quên mất tiêu giá tiền rồi, chỉ nhớ 2 chị em ăn hết 105k 🙄",1,0,0,0,0,1,1,0,1,0,3,0
"Trừ cái khoản quạt thịt thốc khói vào mặt khách ra thì chả thịt băm ăn rất mềm và thơm , chả miếng nướng vừa k bị chảy nửa nạc nửa mỡ ăn k bị khô tí nào . Nhưng nước chấm cô chủ pha chưa đc chuẩn lắm vị đậm hơn chút là ngon tuyệt 👏🏻??🏻👏🏻 10k/xiên . Tuy giá hơi mắc xíu nhưng thịt ngon nên có thể thứ tha",0,0,0,0,3,1,3,0,0,0,0,3
Trưa chuẩn bị đi học nên bỏ vào nồi cơm điện hấp tí xíu là có bánh ngon ngay. Mình vẫn thích nhất là nhân thịt với trứng cút chất lượng. Ăn một cái là đủ năng lượng rùi nà <#3,0,0,0,0,0,1,0,0,0,0,0,0
"Trưa đi lòng vòng tìm chỗ ăn trưa, thấy quán này bán bún thịt nướng thơm nức mũi nên ghé vô. Quán ngồi máy lạnh nên mát mẻ vô cùng, tên là Bún thịt nướng nhưng menu lại nhiều món hơn mình nghĩ, có cơm tấm, bánh hỏi, bún thịt nướng... Giá tương đối, phù hợp với chất lượng, đặc biệt với những món có gắn với tên quán Tứ Sơn thì giá cao hơn sv những phần khác, mình gọi phần bánh hỏi Tứ Sơn, phần này 53k, nhiều lắm nhé, có chả giò, nem chua, thịt nướng... Nướng mắm pha nhưng không quá ngọt khó ăn, vẫn giữ được vị mặn nên ăn sẽ không bị ngán. Ăn phần đặc biệt này no nê luôn. Nhân viên nhiệt tình, thân thiện, thích máy lạnh ngồi mát. Giá vậy là ổn. Trung bình 115k/ 2 người.",1,0,0,0,0,1,1,0,0,0,3,1
